method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,3,9,0.04,0.05714285714285714,0.9428571428571428,4,4,63.9893677290529,0.003629934974014759,0.0,ok,
mip_profiled,3,9,0.08,0.058823529411764705,0.9428571428571428,4,5,42.5029984661378,0.0034149186685681343,0.0,ok,
mip_profiled,3,9,0.1,0.058823529411764705,0.9428571428571428,4,6,41.94246338214725,0.0035109948366880417,0.0,ok,
mip_profiled,3,9,0.16,0.125,0.8285714285714285,10,11,41.58450776198879,0.0036016739904880524,0.0,ok,
mip_profiled,3,9,0.32,0.3157894736842105,0.4285714285714286,26,18,41.65694432891905,0.003395186271518469,0.0,ok,
mip_profiled,3,9,0.64,0.4,0.08571428571428574,35,30,41.623854368925095,0.0027712532319128513,0.0,ok,
gnies,3,9,10,0.43243243243243246,0.7714285714285715,28,39,260.0163677879609,0.04974340507760644,,ok,
gnies,3,9,20,0.35294117647058826,0.9142857142857143,18,40,176.8602026561275,0.20851347409188747,,ok,
gnies,3,9,30,0.35294117647058826,0.9142857142857143,18,40,171.28629367565736,0.20849892543628812,,ok,
gnies,3,9,40,0.36363636363636365,0.8857142857142857,19,40,155.2324552400969,0.2045253743417561,,ok,
gnies,3,9,60,0.34375,0.8857142857142857,18,40,143.15761388279498,0.20225566579028964,,ok,
gnies,3,9,80,0.35714285714285715,0.7714285714285715,20,40,122.93109690817073,0.06311965035274625,,ok,
gnies,3,9,120,0.47058823529411764,0.4571428571428572,26,40,84.29293241212144,0.01301595102995634,,ok,
gnies,3,9,160,0.6,0.4,30,40,74.07622604211792,0.1776199429295957,,ok,
gnies,3,9,240,0.75,0.19999999999999996,36,40,43.40777584211901,0.004031714051961899,,ok,
gnies,3,9,320,0.75,0.08571428571428574,36,40,26.959933701902628,0.002811453305184841,,ok,
