method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,3,3,0.64,0.3333333333333333,0.05714285714285716,35,30,26.91407752316445,0.003434395883232355,0.0,ok,
mip_profiled,3,3,1.28,0.0,0.0,36,38,26.95756734209135,0.0031982618384063244,0.0,ok,
gnies,3,3,10,0.5128205128205128,0.7714285714285715,32,39,320.61109133809805,1.5712452488951385,,ok,
gnies,3,3,20,0.3235294117647059,0.9142857142857143,16,40,219.88674689410254,0.07838083431124687,,ok,
gnies,3,3,30,0.30303030303030304,0.9142857142857143,15,40,205.9393749879673,0.07659494783729315,,ok,
gnies,3,3,40,0.3125,0.8857142857142857,16,40,191.16050818096846,0.07171570789068937,,ok,
gnies,3,3,60,0.3125,0.8857142857142857,16,40,180.26454831613228,0.07434210693463683,,ok,
gnies,3,3,80,0.38461538461538464,0.7142857142857143,22,40,139.3047644882463,0.06488009914755821,,ok,
gnies,3,3,120,0.42105263157894735,0.5142857142857142,24,40,110.25783787993714,0.016822402365505695,,ok,
gnies,3,3,160,0.6923076923076923,0.34285714285714286,32,40,81.90483922604471,0.020372514612972736,,ok,
gnies,3,3,240,0.75,0.19999999999999996,36,40,54.07591095985845,0.004707480780780315,,ok,
gnies,3,3,320,1.0,0.02857142857142858,36,40,21.39874209696427,0.003411009907722473,,ok,
gnies,3,3,480,0.0,0.0,36,40,8.676897258032113,0.0030939746648073196,,ok,
gnies,3,3,640,0.0,0.0,36,40,8.693130755331367,0.0031176162883639336,,ok,
