timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg,aperture,iso,shutter_speed,image_file,image_timestamp,brightness_value
789457.458881962,camera,10.0,-9999.0,1.0,127.0,113.0,110.0,1.0,5.0,108.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,31500.0,9471.0,4120.0,1281.0,1469.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828773.jpg,1728828773,1.0875
789459.080668485,camera,11.0,-9999.0,1.0,80.0,91.0,92.0,1.0,5.0,97.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,19832.0,6649.0,3131.0,910.0,1138.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,840.0,1.8,500.0,0.005,1728828775.jpg,1728828775,0.5640625
789460.702806888,camera,12.0,-9999.0,1.0,79.0,90.0,90.0,1.0,5.0,101.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,19235.0,5550.0,3702.0,1072.0,960.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828776.jpg,1728828776,0.50546875
789462.324604354,camera,13.0,-9999.0,1.0,112.0,98.0,99.0,1.0,5.0,87.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,28641.0,7567.0,4206.0,1265.0,1315.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828778.jpg,1728828778,0.6734375
789463.946398333,camera,14.0,-9999.0,1.0,107.0,92.0,93.0,1.0,5.0,106.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,24821.0,7370.0,3799.0,1121.0,1228.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828779.jpg,1728828779,0.70078125
789465.568381262,camera,15.0,-9999.0,1.0,72.0,86.0,85.0,1.0,5.0,100.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,17088.0,5212.0,2717.0,699.0,1091.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,841.0,1.8,500.0,0.005,1728828781.jpg,1728828781,0.5953125
789467.190480187,camera,16.0,-9999.0,1.0,111.0,86.0,87.0,1.0,5.0,90.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,27327.0,7160.0,3904.0,1009.0,1223.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,841.0,1.8,500.0,0.005,1728828783.jpg,1728828783,0.48984375
789468.812129407,camera,17.0,-9999.0,1.0,107.0,91.0,88.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,31455.0,7840.0,3909.0,866.0,1341.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828784.jpg,1728828784,0.51328125
789470.434387403,camera,18.0,-9999.0,1.0,113.0,98.0,102.0,1.0,5.0,98.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,27706.0,7789.0,4068.0,1166.0,1108.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828786.jpg,1728828786,0.775
789472.055944389,camera,19.0,-9999.0,1.0,98.0,98.0,97.0,1.0,5.0,91.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,27272.0,7911.0,3678.0,1118.0,1168.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828788.jpg,1728828788,0.7203125
789473.678260087,camera,20.0,-9999.0,1.0,85.0,81.0,83.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,19285.0,6046.0,3084.0,857.0,1000.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828789.jpg,1728828789,0.37265625
789475.300158875,camera,21.0,-9999.0,1.0,73.0,84.0,86.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,19462.0,7128.0,3002.0,910.0,643.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828791.jpg,1728828791,0.321875
789476.921742207,camera,22.0,-9999.0,1.0,79.0,81.0,80.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,25672.0,5750.0,3265.0,995.0,868.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828792.jpg,1728828792,0.259375
789478.543721004,camera,23.0,-9999.0,1.0,63.0,76.0,79.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,17202.0,6021.0,2505.0,759.0,930.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828794.jpg,1728828794,0.28671875
789480.16581102,camera,24.0,-9999.0,1.0,106.0,85.0,85.0,1.0,5.0,99.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,20552.0,5706.0,2805.0,871.0,1045.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828796.jpg,1728828796,0.42734375
789481.787623304,camera,25.0,-9999.0,1.0,94.0,91.0,90.0,1.0,5.0,95.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,23849.0,7041.0,4096.0,1123.0,1163.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828797.jpg,1728828797,0.540625
789483.409605433,camera,26.0,-9999.0,1.0,106.0,83.0,82.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,28685.0,6894.0,4136.0,1084.0,1015.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828799.jpg,1728828799,0.5328125
789485.031543073,camera,27.0,-9999.0,1.0,101.0,106.0,103.0,1.0,5.0,100.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,28013.0,7596.0,3270.0,1149.0,1316.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828801.jpg,1728828801,0.790625
789486.653521688,camera,28.0,-9999.0,1.0,76.0,80.0,81.0,1.0,5.0,92.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,19680.0,7072.0,2628.0,669.0,921.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828802.jpg,1728828802,0.80234375
789488.275513763,camera,29.0,-9999.0,1.0,86.0,100.0,101.0,1.0,5.0,95.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,24458.0,7985.0,3816.0,1112.0,1053.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828804.jpg,1728828804,0.665625
789489.897385346,camera,30.0,-9999.0,1.0,138.0,97.0,96.0,1.0,5.0,93.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,32513.0,7550.0,4911.0,1066.0,1514.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828805.jpg,1728828805,0.66171875
789491.519332104,camera,31.0,-9999.0,1.0,85.0,90.0,87.0,1.0,5.0,92.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,21116.0,6584.0,3151.0,1085.0,1099.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828807.jpg,1728828807,0.51328125
789493.141380982,camera,32.0,-9999.0,1.0,62.0,77.0,76.0,1.0,5.0,67.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,19449.0,6473.0,2568.0,820.0,774.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828809.jpg,1728828809,0.4859375
789494.762867658,camera,33.0,-9999.0,1.0,69.0,88.0,91.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,18819.0,6793.0,3123.0,1023.0,846.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828810.jpg,1728828810,0.44296875
789496.38485627,camera,34.0,-9999.0,1.0,122.0,81.0,81.0,1.0,5.0,93.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,28125.0,5725.0,3826.0,973.0,1187.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828812.jpg,1728828812,0.43125
789498.006818227,camera,35.0,-9999.0,1.0,93.0,101.0,102.0,1.0,5.0,98.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,25643.0,6600.0,4063.0,1091.0,1233.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828813.jpg,1728828813,0.4703125
789499.628724092,camera,36.0,-9999.0,1.0,114.0,121.0,119.0,1.0,5.0,95.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,31672.0,9033.0,5527.0,1321.0,1672.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828815.jpg,1728828815,0.9625
789501.250868681,camera,37.0,-9999.0,1.0,83.0,88.0,87.0,1.0,5.0,80.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,24914.0,6393.0,2891.0,870.0,1029.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828817.jpg,1728828817,1.0484375
789502.872645506,camera,38.0,-9999.0,1.0,135.0,109.0,110.0,1.0,5.0,108.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,32084.0,8408.0,4922.0,1275.0,1703.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828818.jpg,1728828818,0.88828125
789504.49472807,camera,39.0,-9999.0,1.0,75.0,106.0,103.0,1.0,5.0,96.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,23720.0,7275.0,3493.0,1202.0,1349.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828820.jpg,1728828820,0.89609375
789506.116684118,camera,40.0,-9999.0,1.0,113.0,104.0,102.0,1.0,5.0,102.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,27270.0,8204.0,4089.0,1216.0,1347.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828822.jpg,1728828822,0.7359375
789507.738458323,camera,41.0,-9999.0,1.0,57.0,65.0,65.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,15676.0,4898.0,2553.0,694.0,718.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828823.jpg,1728828823,0.7671875
789509.36049637,camera,42.0,-9999.0,1.0,91.0,93.0,91.0,1.0,5.0,104.0,0.0,0.0,1.0,1.0,5.0,5.0,508.0,514.0,22146.0,5813.0,3167.0,1032.0,1027.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828825.jpg,1728828825,0.51328125
789510.98247464,camera,43.0,-9999.0,1.0,143.0,113.0,109.0,1.0,5.0,99.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,38159.0,9882.0,4758.0,1135.0,1647.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828826.jpg,1728828826,0.5484375
789512.604147395,camera,44.0,-9999.0,1.0,125.0,108.0,106.0,1.0,5.0,104.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,30570.0,7556.0,4089.0,1251.0,1312.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828828.jpg,1728828828,0.8765625
789514.226083853,camera,45.0,-9999.0,1.0,144.0,133.0,132.0,1.0,5.0,110.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,35918.0,9561.0,4990.0,1628.0,1529.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828830.jpg,1728828830,0.85703125
789515.847999831,camera,46.0,-9999.0,1.0,83.0,105.0,105.0,1.0,5.0,106.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,22416.0,7525.0,3445.0,1268.0,1270.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828831.jpg,1728828831,1.18515625
789517.469973038,camera,47.0,-9999.0,1.0,86.0,91.0,92.0,1.0,5.0,95.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,513.0,27427.0,6943.0,3783.0,1117.0,1155.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828833.jpg,1728828833,0.5015625
789519.09210778,camera,48.0,-9999.0,1.0,111.0,99.0,98.0,1.0,5.0,104.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,28873.0,6604.0,4226.0,1214.0,1257.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828835.jpg,1728828835,0.50546875
789520.713762801,camera,49.0,-9999.0,1.0,103.0,98.0,97.0,1.0,5.0,86.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,515.0,23898.0,7609.0,3795.0,1128.0,975.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,840.0,1.8,500.0,0.005,1728828836.jpg,1728828836,0.665625
789522.335732974,camera,50.0,-9999.0,1.0,99.0,81.0,83.0,1.0,5.0,82.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,22420.0,6893.0,4005.0,1145.0,1148.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828838.jpg,1728828838,0.66171875
789523.957719024,camera,51.0,-9999.0,1.0,68.0,88.0,91.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,18905.0,6762.0,3004.0,989.0,1087.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828839.jpg,1728828839,0.509375
789525.579730228,camera,52.0,-9999.0,1.0,75.0,84.0,85.0,1.0,5.0,89.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,22036.0,6668.0,3119.0,1074.0,777.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828841.jpg,1728828841,0.43515625
789527.201614416,camera,53.0,-9999.0,1.0,63.0,74.0,75.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,14811.0,4258.0,2492.0,717.0,1031.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828843.jpg,1728828843,0.09921875
789528.8236536,camera,54.0,-9999.0,1.0,89.0,78.0,81.0,1.0,5.0,106.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,18797.0,5771.0,2675.0,779.0,887.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828844.jpg,1728828844,0.103125
789530.446124763,camera,55.0,-9999.0,1.0,109.0,87.0,92.0,1.0,5.0,98.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,25807.0,7238.0,3464.0,969.0,1215.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828846.jpg,1728828846,0.54453125
789532.067582479,camera,56.0,-9999.0,1.0,107.0,95.0,95.0,1.0,5.0,100.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,27085.0,7624.0,3702.0,1050.0,1127.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,839.0,1.8,500.0,0.005,1728828848.jpg,1728828848,0.59921875
789533.689898839,camera,57.0,-9999.0,1.0,72.0,68.0,68.0,1.0,5.0,80.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,13758.0,4403.0,2515.0,752.0,886.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,840.0,1.8,500.0,0.005,1728828849.jpg,1728828849,0.63046875
789535.311193426,camera,58.0,-9999.0,1.0,76.0,82.0,82.0,1.0,5.0,92.0,0.0,0.0,1.0,1.0,5.0,5.0,509.0,514.0,21239.0,5349.0,3269.0,980.0,1042.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,841.0,1.8,500.0,0.005,1728828851.jpg,1728828851,0.3296875
