timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg,aperture,iso,shutter_speed,image_file,image_timestamp,brightness_value
531762.265798991,camera,10.0,-9999.0,1.0,74.0,89.0,5.0,1.0,5.0,87.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,16450.0,2963.0,1811.0,388.0,540.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571082.jpg,1728571082,-0.25625
531763.887675248,camera,11.0,-9999.0,1.0,98.0,93.0,9.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,22701.0,3921.0,3039.0,539.0,828.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571084.jpg,1728571084,-0.1390625
531765.509601081,camera,12.0,-9999.0,1.0,98.0,99.0,7.0,1.0,5.0,89.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,21218.0,3715.0,3393.0,583.0,1112.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571085.jpg,1728571085,-0.115625
531767.131461251,camera,13.0,-9999.0,1.0,84.0,83.0,6.0,1.0,5.0,79.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,17960.0,3081.0,2498.0,449.0,778.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,846.0,1.8,500.0,0.005,1728571087.jpg,1728571087,-0.3578125
531768.753341186,camera,14.0,-9999.0,1.0,154.0,132.0,6.0,1.0,5.0,103.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,32215.0,5599.0,4940.0,775.0,1633.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571088.jpg,1728571088,-0.35
531770.376075063,camera,15.0,-9999.0,1.0,57.0,77.0,6.0,1.0,5.0,79.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,15145.0,2492.0,2012.0,364.0,576.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571090.jpg,1728571090,-0.5296875
531771.997450371,camera,16.0,-9999.0,1.0,72.0,80.0,7.0,1.0,5.0,81.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,18311.0,3355.0,2391.0,393.0,678.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571092.jpg,1728571092,-0.52578125
531773.619463823,camera,17.0,-9999.0,1.0,102.0,81.0,6.0,1.0,5.0,77.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,21539.0,3595.0,3063.0,514.0,774.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571093.jpg,1728571093,-0.35390625
531775.241330531,camera,18.0,-9999.0,1.0,74.0,74.0,8.0,1.0,5.0,74.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,12901.0,2224.0,2180.0,410.0,810.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571095.jpg,1728571095,-0.36171875
531776.863379438,camera,19.0,-9999.0,1.0,89.0,90.0,7.0,1.0,5.0,78.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,18903.0,3273.0,2535.0,482.0,729.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571097.jpg,1728571097,-0.209375
531778.48482486,camera,20.0,-9999.0,1.0,109.0,96.0,9.0,1.0,5.0,85.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,22045.0,3986.0,3964.0,686.0,1066.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571098.jpg,1728571098,-0.20546875
531780.10709837,camera,21.0,-9999.0,1.0,95.0,96.0,7.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,20296.0,3445.0,2711.0,483.0,892.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571100.jpg,1728571100,-0.05703125
531781.729089051,camera,22.0,-9999.0,1.0,117.0,102.0,6.0,1.0,5.0,92.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,21646.0,3633.0,3341.0,615.0,1156.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571101.jpg,1728571101,0.0328125
531783.350721253,camera,23.0,-9999.0,1.0,101.0,120.0,6.0,1.0,5.0,80.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,20944.0,4748.0,3198.0,542.0,1006.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571103.jpg,1728571103,0.04453125
531784.972814014,camera,24.0,-9999.0,1.0,71.0,63.0,7.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,11762.0,2233.0,1770.0,280.0,639.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571105.jpg,1728571105,-0.8578125
531786.59475523,camera,25.0,-9999.0,1.0,88.0,93.0,6.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19039.0,3305.0,2556.0,451.0,830.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571106.jpg,1728571106,-0.8578125
531788.216695863,camera,26.0,-9999.0,1.0,105.0,104.0,6.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,503.0,512.0,26270.0,4404.0,3355.0,581.0,1125.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571108.jpg,1728571108,0.040625
531789.839311759,camera,27.0,-9999.0,1.0,91.0,103.0,8.0,1.0,5.0,79.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19590.0,4431.0,3141.0,572.0,807.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571110.jpg,1728571110,0.0484375
531791.46049642,camera,28.0,-9999.0,1.0,78.0,93.0,7.0,1.0,5.0,75.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,17295.0,3494.0,2789.0,503.0,790.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571111.jpg,1728571111,-0.17421875
531793.082427717,camera,29.0,-9999.0,1.0,133.0,112.0,5.0,1.0,5.0,87.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,26718.0,4474.0,3509.0,571.0,1329.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571113.jpg,1728571113,-0.1703125
531794.70454363,camera,30.0,-9999.0,1.0,101.0,76.0,6.0,1.0,5.0,85.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,16891.0,2287.0,2686.0,441.0,914.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,846.0,1.8,500.0,0.005,1728571114.jpg,1728571114,-0.475
531796.326485101,camera,31.0,-9999.0,1.0,78.0,73.0,8.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,14034.0,2639.0,2177.0,402.0,718.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571116.jpg,1728571116,-0.47890625
531797.948245206,camera,32.0,-9999.0,1.0,108.0,102.0,9.0,1.0,5.0,82.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,24831.0,4263.0,2710.0,477.0,1028.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571118.jpg,1728571118,-0.5765625
531799.570263502,camera,33.0,-9999.0,1.0,96.0,100.0,8.0,1.0,5.0,79.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,21624.0,4150.0,3437.0,538.0,1208.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571119.jpg,1728571119,-0.03359375
531801.192201061,camera,34.0,-9999.0,1.0,80.0,87.0,8.0,1.0,5.0,74.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19728.0,3620.0,2544.0,427.0,742.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571121.jpg,1728571121,0.00546875
531802.813898457,camera,35.0,-9999.0,1.0,112.0,111.0,6.0,1.0,5.0,90.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,25039.0,4405.0,3773.0,611.0,1154.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571122.jpg,1728571122,0.1578125
531804.435808407,camera,36.0,-9999.0,1.0,82.0,87.0,6.0,1.0,5.0,88.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19893.0,3416.0,2445.0,451.0,994.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571124.jpg,1728571124,0.165625
531806.057908037,camera,37.0,-9999.0,1.0,74.0,56.0,8.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,12352.0,2256.0,1607.0,272.0,599.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571126.jpg,1728571126,-1.053125
531807.679902597,camera,38.0,-9999.0,1.0,81.0,95.0,10.0,1.0,5.0,76.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19282.0,3574.0,2431.0,409.0,677.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571127.jpg,1728571127,-1.00625
531809.301747136,camera,39.0,-9999.0,1.0,123.0,121.0,6.0,1.0,5.0,94.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,511.0,25398.0,4478.0,4050.0,770.0,1483.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571129.jpg,1728571129,0.3140625
531810.923561088,camera,40.0,-9999.0,1.0,58.0,78.0,8.0,1.0,5.0,81.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,13625.0,2668.0,1632.0,309.0,529.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571131.jpg,1728571131,0.321875
531812.54632726,camera,41.0,-9999.0,1.0,78.0,83.0,5.0,1.0,5.0,75.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19246.0,3601.0,2241.0,372.0,693.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1022.0,846.0,1.8,500.0,0.005,1728571132.jpg,1728571132,-0.36953125
531814.168329771,camera,42.0,-9999.0,1.0,42.0,73.0,8.0,1.0,5.0,72.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,9109.0,1761.0,1272.0,243.0,606.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571134.jpg,1728571134,-0.63515625
531815.789570733,camera,43.0,-9999.0,1.0,95.0,97.0,7.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19742.0,3804.0,2858.0,471.0,825.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571135.jpg,1728571135,-0.62734375
531817.412084739,camera,44.0,-9999.0,1.0,101.0,91.0,7.0,1.0,5.0,88.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,513.0,17929.0,3263.0,2974.0,553.0,845.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571137.jpg,1728571137,-0.15859375
531819.033310543,camera,45.0,-9999.0,1.0,99.0,102.0,6.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,23750.0,3872.0,3136.0,507.0,1144.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571139.jpg,1728571139,-0.15859375
531820.655314466,camera,46.0,-9999.0,1.0,96.0,84.0,7.0,1.0,5.0,81.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,19161.0,3252.0,2556.0,399.0,829.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571140.jpg,1728571140,-0.27578125
531822.27734357,camera,47.0,-9999.0,1.0,80.0,87.0,8.0,1.0,5.0,87.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,14723.0,2737.0,2718.0,470.0,727.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571142.jpg,1728571142,-0.2875
531823.899187487,camera,48.0,-9999.0,1.0,100.0,107.0,6.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,17868.0,3702.0,2673.0,546.0,1021.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571144.jpg,1728571144,0.0953125
531825.521070797,camera,49.0,-9999.0,1.0,88.0,79.0,7.0,1.0,5.0,78.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,16000.0,2994.0,2498.0,423.0,779.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571145.jpg,1728571145,0.09140625
531827.143197939,camera,50.0,-9999.0,1.0,91.0,103.0,6.0,1.0,5.0,84.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,511.0,22558.0,4357.0,2862.0,531.0,955.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571147.jpg,1728571147,0.02890625
531828.765132012,camera,51.0,-9999.0,1.0,120.0,108.0,9.0,1.0,5.0,86.0,0.0,0.0,1.0,1.0,5.0,5.0,503.0,512.0,25754.0,4605.0,3336.0,488.0,1141.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571148.jpg,1728571148,0.0171875
531830.387546036,camera,52.0,-9999.0,1.0,94.0,85.0,10.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,18134.0,2996.0,2464.0,413.0,845.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571150.jpg,1728571150,0.1578125
531832.008993474,camera,53.0,-9999.0,1.0,132.0,118.0,7.0,1.0,5.0,96.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,29173.0,4683.0,4340.0,694.0,1302.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571152.jpg,1728571152,0.30625
531833.630887125,camera,54.0,-9999.0,1.0,111.0,101.0,6.0,1.0,5.0,81.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,512.0,22171.0,4265.0,3302.0,501.0,1095.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571153.jpg,1728571153,0.30625
531835.252846681,camera,55.0,-9999.0,1.0,103.0,69.0,7.0,1.0,5.0,81.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,513.0,19298.0,2976.0,3440.0,486.0,906.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571155.jpg,1728571155,-0.4671875
531836.874465597,camera,56.0,-9999.0,1.0,85.0,100.0,6.0,1.0,5.0,83.0,0.0,0.0,1.0,1.0,5.0,5.0,504.0,512.0,16706.0,3460.0,2913.0,536.0,843.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571157.jpg,1728571157,-0.44765625
531838.497178821,camera,57.0,-9999.0,1.0,95.0,101.0,9.0,1.0,5.0,86.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,21022.0,3723.0,2973.0,507.0,1024.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,846.0,1.8,500.0,0.005,1728571158.jpg,1728571158,-0.00625
531840.11916948,camera,58.0,-9999.0,1.0,74.0,80.0,8.0,1.0,5.0,77.0,0.0,0.0,1.0,1.0,5.0,5.0,505.0,513.0,15659.0,3297.0,2430.0,422.0,690.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1023.0,845.0,1.8,500.0,0.005,1728571160.jpg,1728571160,0.00546875
