method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,2,4,0.01,0.16666666666666666,0.8823529411764706,5,2,2.4717029011808336,0.0013635139912366867,0.0,ok,
mip_profiled,2,4,0.02,0.11764705882352941,0.8823529411764706,4,2,2.349145798943937,0.0013583386316895485,0.0,ok,
mip_profiled,2,4,0.04,0.11764705882352941,0.8823529411764706,4,2,2.2466186843812466,0.00134648522362113,0.0,ok,
mip_profiled,2,4,0.08,0.058823529411764705,1.0,1,1,2.196728223003447,0.0013813087716698647,0.0,ok,
mip_profiled,2,4,0.1,0.058823529411764705,1.0,1,3,2.1474379203282297,0.00138006079941988,0.0,ok,
mip_profiled,2,4,0.16,0.14285714285714285,0.7058823529411764,7,5,2.149793699849397,0.0014635571278631687,0.0,ok,
mip_profiled,2,4,0.32,0.0,0.47058823529411764,9,8,2.133521462790668,0.001234149094671011,0.0,ok,
mip_profiled,2,4,0.64,0.0,0.23529411764705888,13,13,2.1344155468977988,0.001151558943092823,0.0,ok,
gnies,2,4,3,0.6538461538461539,0.5294117647058824,26,14,34.172752008307725,0.0017012669704854488,,ok,
gnies,2,4,5,0.3888888888888889,0.9411764705882353,9,19,12.413041729014367,0.002061342354863882,,ok,
gnies,2,4,7,0.3888888888888889,0.9411764705882353,9,19,11.474532484076917,0.00205736281350255,,ok,
gnies,2,4,10,0.35294117647058826,1.0,7,19,11.040403897874057,0.0027840081602334976,,ok,
gnies,2,4,15,0.35294117647058826,1.0,7,19,9.933512484189123,0.0029389881528913975,,ok,
gnies,2,4,20,0.35294117647058826,1.0,7,19,9.410351363942027,0.0027700611390173435,,ok,
gnies,2,4,30,0.35294117647058826,1.0,7,19,8.844778588041663,0.0027669151313602924,,ok,
gnies,2,4,50,0.4166666666666667,0.7058823529411764,12,19,7.368506388738751,0.0024925051257014275,,ok,
gnies,2,4,75,0.6666666666666666,0.5294117647058824,15,19,5.093057123944163,0.002736181952059269,,ok,
gnies,2,4,100,0.6666666666666666,0.5294117647058824,15,19,5.078851206693798,0.0029485677368938923,,ok,
gnies,2,4,200,0.8,0.2941176470588235,17,19,3.347695513162762,0.0016119899228215218,,ok,
mip_profiled,3,4,0.001,0.5555555555555556,0.8857142857142857,44,5,146.7825332051143,0.0045913346111774445,5.340974691113009e-05,ok,
mip_profiled,3,4,0.0025,0.5151515151515151,0.8857142857142857,38,5,77.06274382816628,0.004500879906117916,2.9183547102460617e-05,ok,
mip_profiled,3,4,0.005,0.36363636363636365,0.9714285714285714,21,5,71.81749080820009,0.004590012598782778,5.450305753688251e-05,ok,
mip_profiled,3,4,0.01,0.125,0.9714285714285714,6,5,40.00409403536469,0.004325639922171831,0.0,ok,
mip_profiled,3,4,0.02,0.0,0.9714285714285714,1,3,34.72271663881838,0.004184143152087927,0.0,ok,
mip_profiled,3,4,0.04,0.02857142857142857,0.9714285714285714,2,4,25.046872400213033,0.0042735920287668705,0.0,ok,
mip_profiled,3,4,0.08,0.029411764705882353,0.9428571428571428,3,4,20.53452918212861,0.004251458682119846,0.0,ok,
mip_profiled,3,4,0.1,0.058823529411764705,0.9428571428571428,4,7,20.48639186611399,0.004354478325694799,8.222022176895469e-05,ok,
mip_profiled,3,4,0.16,0.0625,0.8857142857142857,6,7,20.260759559925646,0.004224047996103764,9.119394112671167e-05,ok,
mip_profiled,3,4,0.32,0.2222222222222222,0.4285714285714286,24,14,20.09974905382842,0.003884917125105858,0.0,ok,
mip_profiled,3,4,0.64,0.3333333333333333,0.05714285714285716,35,28,20.043585546780378,0.0033604721538722515,0.0,ok,
gnies,3,4,10,0.4473684210526316,0.8,28,39,311.08485186332837,0.1828129687346518,,ok,
gnies,3,4,20,0.3235294117647059,0.9142857142857143,16,40,212.84382261428982,0.07952648308128119,,ok,
gnies,3,4,30,0.3333333333333333,0.8857142857142857,17,40,208.23358623310924,0.07670379988849163,,ok,
gnies,3,4,40,0.3125,0.8857142857142857,16,40,204.0861641052179,0.07388166338205338,,ok,
gnies,3,4,60,0.2903225806451613,0.8571428571428572,16,40,179.55819389596581,0.034441337920725346,,ok,
gnies,3,4,80,0.37037037037037035,0.7428571428571429,21,40,149.6241049435921,0.06787081528455019,,ok,
gnies,3,4,120,0.5,0.48571428571428577,26,40,115.64821511507034,0.03039178205654025,,ok,
gnies,3,4,160,0.6923076923076923,0.34285714285714286,32,40,91.17085463600233,0.021277114283293486,,ok,
gnies,3,4,240,0.7142857142857143,0.17142857142857137,36,40,52.05734797427431,0.004231643863022327,,ok,
gnies,3,4,320,1.0,0.02857142857142858,36,40,25.40138293337077,0.003407035954296589,,ok,
