method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
gnies,2,10,75,0.7,0.5882352941176471,15,19,4.379105031024665,0.004152407869696617,,ok,
gnies,2,10,100,0.75,0.47058823529411764,15,19,3.585780424065888,0.002189517952501774,,ok,
gnies,2,10,200,0.8,0.2941176470588235,17,19,2.529042942915112,0.0012858281843364239,,ok,
mip_profiled,3,10,0.001,0.6477272727272727,0.8571428571428572,62,7,3640.371450092178,0.003929600119590759,0.00040386127107425683,ok_with_gap,
mip_profiled,3,10,0.0025,0.5138888888888888,0.9714285714285714,38,5,816.5631888480857,0.0037212539464235306,8.820261185023109e-05,ok,
mip_profiled,3,10,0.005,0.39655172413793105,0.9714285714285714,24,5,283.1053292392753,0.0036225588992238045,9.161279838943698e-05,ok,
mip_profiled,3,10,0.01,0.1951219512195122,0.9142857142857143,11,4,157.35195659473538,0.0034513850696384907,7.202876057235376e-05,ok,
mip_profiled,3,10,0.02,0.0,0.9714285714285714,1,2,87.2395424330607,0.003358887042850256,0.0,ok,
mip_profiled,3,10,0.04,0.02857142857142857,0.9714285714285714,2,2,51.13506632577628,0.0033658756874501705,0.0,ok,
mip_profiled,3,10,0.08,0.029411764705882353,0.9428571428571428,3,5,40.766188274137676,0.0031977402977645397,0.0,ok,
mip_profiled,3,10,0.1,0.029411764705882353,0.9428571428571428,3,5,40.61389028793201,0.0032074712216854095,0.0,ok,
mip_profiled,3,10,0.16,0.06060606060606061,0.9142857142857143,5,9,40.130118581000715,0.0034027849324047565,0.0,ok,
mip_profiled,3,10,0.32,0.15789473684210525,0.48571428571428577,21,17,39.99749010801315,0.00304977223277092,0.0,ok,
mip_profiled,3,10,0.64,0.5,0.05714285714285716,36,31,39.9802439622581,0.00282264593988657,0.0,ok,
gnies,3,10,10,0.43243243243243246,0.7714285714285715,28,39,240.81936035631225,0.04842144716531038,,ok,
gnies,3,10,20,0.3235294117647059,0.9142857142857143,16,40,166.7414806932211,0.06179175013676286,,ok,
gnies,3,10,30,0.3235294117647059,0.9142857142857143,16,40,157.44147923821583,0.06192423216998577,,ok,
gnies,3,10,40,0.30303030303030304,0.9142857142857143,15,40,152.59585458040237,0.060873004142194986,,ok,
gnies,3,10,60,0.3548387096774194,0.8571428571428572,18,40,133.7442041998729,0.2199807488359511,,ok,
gnies,3,10,80,0.4782608695652174,0.6285714285714286,24,40,101.89994460297748,0.1194851603358984,,ok,
gnies,3,10,120,0.47619047619047616,0.5714285714285714,24,40,93.2180006657727,0.05446907412260771,,ok,
gnies,3,10,160,0.7142857142857143,0.37142857142857144,32,40,69.41276368685067,0.018144551198929548,,ok,
gnies,3,10,240,0.75,0.19999999999999996,36,40,45.31350819207728,0.0036590099334716797,,ok,
gnies,3,10,320,0.6666666666666666,0.05714285714285716,36,40,24.356228061020374,0.00285616097971797,,ok,
