method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,2,6,0.08,0.0,1.0,0,1,1.8927047308534384,0.001354494597762823,0.0,ok,
mip_profiled,2,6,0.1,0.0,1.0,0,1,1.8844161932356656,0.0013482379727065563,0.0,ok,
mip_profiled,2,6,0.16,0.0,0.7647058823529411,4,2,1.8728336519561708,0.0013211602345108986,3.3311576232825975e-05,ok,
mip_profiled,2,6,0.32,0.1,0.5882352941176471,8,7,1.865970968734473,0.0013390742242336273,0.0,ok,
mip_profiled,2,6,0.64,0.25,0.17647058823529416,15,11,1.8668926563113928,0.0011748457327485085,0.0,ok,
gnies,2,6,3,0.7142857142857143,0.47058823529411764,30,15,32.43585979286581,0.0017561400309205055,,ok,
gnies,2,6,5,0.55,0.6470588235294117,19,18,15.068173985928297,0.001646196935325861,,ok,
gnies,2,6,7,0.35294117647058826,1.0,7,19,11.652189310640097,0.0028255581855773926,,ok,
gnies,2,6,10,0.35294117647058826,1.0,7,19,11.217842532787472,0.0027883811853826046,,ok,
gnies,2,6,15,0.35294117647058826,1.0,7,19,10.267432339955121,0.0030028289183974266,,ok,
gnies,2,6,20,0.35294117647058826,1.0,7,19,9.676922363694757,0.0027801580727100372,,ok,
gnies,2,6,30,0.35294117647058826,1.0,7,19,9.408444251865149,0.0027888701297342777,,ok,
gnies,2,6,50,0.38461538461538464,0.7647058823529411,10,19,7.093702815007418,0.0022154119797050953,,ok,
gnies,2,6,75,0.6,0.5882352941176471,15,19,5.665034420788288,0.003981162328273058,,ok,
gnies,2,6,100,0.6,0.5882352941176471,15,19,5.568647709209472,0.0036716340109705925,,ok,
gnies,2,6,200,0.75,0.23529411764705888,17,19,2.8947737268172204,0.0013648211024701595,,ok,
mip_profiled,3,6,0.001,0.6097560975609756,0.8857142857142857,54,7,1131.6883729216643,0.004975649993866682,9.715549142069831e-05,ok,
mip_profiled,3,6,0.0025,0.5147058823529411,0.9142857142857143,38,7,176.6826497549191,0.004741818178445101,0.0,ok,
mip_profiled,3,6,0.005,0.43103448275862066,0.9142857142857143,28,7,51.159649685025215,0.004639020189642906,0.0,ok,
mip_profiled,3,6,0.01,0.13157894736842105,0.9142857142857143,8,6,31.159954772796482,0.004165273625403643,6.161442752625613e-10,ok,
mip_profiled,3,6,0.02,0.02857142857142857,0.9428571428571428,3,5,24.788443775381893,0.003946077078580856,0.0,ok,
mip_profiled,3,6,0.04,0.02857142857142857,0.9428571428571428,3,3,19.990957096219063,0.0041106026619672775,0.0,ok,
mip_profiled,3,6,0.08,0.029411764705882353,0.9142857142857143,4,7,18.314750839956105,0.00417115306481719,0.0,ok,
mip_profiled,3,6,0.1,0.029411764705882353,0.9142857142857143,4,8,18.19881782308221,0.004342477302998304,0.0,ok,
mip_profiled,3,6,0.16,0.03225806451612903,0.8571428571428572,6,11,18.078191361855716,0.003916536923497915,0.0,ok,
mip_profiled,3,6,0.32,0.16666666666666666,0.4571428571428572,22,15,18.02845534356311,0.004027718212455511,0.0,ok,
mip_profiled,3,6,0.64,0.5,0.05714285714285716,36,27,18.041114785708487,0.0035664429888129234,0.0,ok,
gnies,3,6,10,0.4473684210526316,0.8,28,39,334.29098787205294,0.13052531890571117,,ok,
gnies,3,6,20,0.3333333333333333,0.8857142857142857,17,40,236.2445864127949,0.07406067615374923,,ok,
gnies,3,6,30,0.3333333333333333,0.8857142857142857,17,40,206.1103050573729,0.07675678376108408,,ok,
gnies,3,6,40,0.3333333333333333,0.8857142857142857,17,40,192.94276100909337,0.0770597830414772,,ok,
gnies,3,6,60,0.3125,0.8571428571428572,17,40,187.62469424819574,0.037072781939059496,,ok,
gnies,3,6,80,0.4166666666666667,0.6571428571428571,22,40,139.8524965532124,0.036331936717033386,,ok,
gnies,3,6,120,0.47058823529411764,0.4571428571428572,26,40,108.39674625173211,0.015909407753497362,,ok,
gnies,3,6,160,0.6923076923076923,0.34285714285714286,32,40,83.88098225928843,0.020785065833479166,,ok,
gnies,3,6,240,0.75,0.19999999999999996,36,40,58.835114834830165,0.004798620007932186,,ok,
gnies,3,6,320,1.0,0.05714285714285716,36,40,30.864866037853062,0.0036212829872965813,,ok,
