method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,3,8,0.02,0.08571428571428572,0.8857142857142857,7,4,65.68162925029173,0.0035004853270947933,0.0,ok,
mip_profiled,3,8,0.04,0.02857142857142857,0.9428571428571428,3,3,45.83675246918574,0.003415090963244438,0.0,ok,
mip_profiled,3,8,0.08,0.029411764705882353,0.9428571428571428,3,5,32.70860828505829,0.003505239263176918,0.0,ok,
mip_profiled,3,8,0.1,0.029411764705882353,0.9428571428571428,3,6,32.35825115814805,0.00349045405164361,0.0,ok,
mip_profiled,3,8,0.16,0.09375,0.8571428571428572,8,9,32.509304963983595,0.0032905801199376583,0.0,ok,
mip_profiled,3,8,0.32,0.2631578947368421,0.4571428571428572,24,16,32.212391160894185,0.0035851621069014072,0.0,ok,
mip_profiled,3,8,0.64,0.4,0.08571428571428574,35,27,32.30631741974503,0.0027634906582534313,0.0,ok,
gnies,3,8,10,0.5128205128205128,0.8,30,39,263.8247037436813,1.3356661489233375,,ok,
gnies,3,8,20,0.35294117647058826,0.9142857142857143,18,40,178.08123375102878,0.20945504819974303,,ok,
gnies,3,8,30,0.35294117647058826,0.9142857142857143,18,40,170.01924459496513,0.3580071050673723,,ok,
gnies,3,8,40,0.34375,0.8857142857142857,18,40,160.34035128867254,0.20169479493051767,,ok,
gnies,3,8,60,0.3225806451612903,0.8571428571428572,18,40,143.51877170521766,0.09050950082018971,,ok,
gnies,3,8,80,0.44,0.6857142857142857,24,40,117.16795901535079,0.23098181700333953,,ok,
gnies,3,8,120,0.45,0.5428571428571429,24,40,94.80901884520426,0.02766039688140154,,ok,
gnies,3,8,160,0.7142857142857143,0.37142857142857144,32,40,74.28791887685657,0.033926673233509064,,ok,
gnies,3,8,240,0.75,0.19999999999999996,36,40,46.837426216341555,0.004081327933818102,,ok,
gnies,3,8,320,0.8,0.11428571428571432,36,40,31.52083435934037,0.0030727838166058064,,ok,
